selected_file,scanned_residues,reported_variants,completeness,completeness_group
urn-mavedb-00000516-0-1.scores.csv,40,864,1.08,c > 1
urn-mavedb-00000863-a-1.scores.csv,55,1088,0.9890909090909091,0.9 ≤ c < 1
urn-mavedb-00001160-a-1.scores.csv,21,419,0.9976190476190476,0.9 ≤ c < 1
urn-mavedb-00001109-a-1.scores.csv,40,338,0.4225,0.4 ≤ c < 0.5
urn-mavedb-00000133-0-1.scores.csv,37,1186,1.6027027027027028,c > 1
urn-mavedb-00000515-0-1.scores.csv,40,1221,1.52625,c > 1
urn-mavedb-00000548-0-1.scores.csv,47,1029,1.0946808510638297,c > 1
urn-mavedb-00000665-a-4.scores.csv,150,7370,2.4566666666666666,c > 1
urn-mavedb-00000449-a-1.scores.csv,50,1098,1.098,c > 1
urn-mavedb-00000564-0-1.scores.csv,43,932,1.083720930232558,c > 1
urn-mavedb-00000233-0-1.scores.csv,72,2159,1.4993055555555554,c > 1
urn-mavedb-00000221-0-1.scores.csv,44,2104,2.390909090909091,c > 1
urn-mavedb-00000094-a-12.scores.csv,29,29,0.05,0 < c < 0.1
urn-mavedb-00000094-a-5.scores.csv,356,915,0.12851123595505617,0.1 ≤ c < 0.2
urn-mavedb-00000357-0-1.scores.csv,37,924,1.2486486486486486,c > 1
urn-mavedb-00000478-0-1.scores.csv,43,932,1.083720930232558,c > 1
urn-mavedb-00000471-a-2.scores.csv,43,929,1.080232558139535,c > 1
urn-mavedb-00000738-a-1.scores.csv,83,1434,0.863855421686747,0.8 ≤ c < 0.9
urn-mavedb-00000141-a-2.scores.csv,57,1247,1.093859649122807,c > 1
urn-mavedb-00000316-a-1.scores.csv,66,1808,1.3696969696969696,c > 1
urn-mavedb-00000117-a-2.scores.csv,58,1271,1.0956896551724138,c > 1
urn-mavedb-00000324-0-1.scores.csv,48,1720,1.7916666666666667,c > 1
urn-mavedb-00000570-a-2.scores.csv,43,936,1.0883720930232559,c > 1
urn-mavedb-00000878-a-1.scores.csv,83,1647,0.9921686746987952,0.9 ≤ c < 1
urn-mavedb-00000633-a-2.scores.csv,53,1164,1.0981132075471698,c > 1
urn-mavedb-00000591-a-1.scores.csv,43,916,1.0651162790697675,c > 1
urn-mavedb-00000545-a-2.scores.csv,47,1032,1.097872340425532,c > 1
urn-mavedb-00000817-a-1.scores.csv,62,1240,1.0,1
urn-mavedb-00000123-a-1.scores.csv,64,1385,1.08203125,c > 1
urn-mavedb-00000273-0-1.scores.csv,65,1421,1.093076923076923,c > 1
urn-mavedb-00000469-0-1.scores.csv,43,931,1.0825581395348838,c > 1
urn-mavedb-00000425-a-2.scores.csv,40,1195,1.49375,c > 1
urn-mavedb-00000507-a-2.scores.csv,43,938,1.0906976744186045,c > 1
urn-mavedb-00000966-a-1.scores.csv,69,1272,0.9217391304347826,0.9 ≤ c < 1
urn-mavedb-00000605-a-1.scores.csv,43,940,1.0930232558139534,c > 1
urn-mavedb-00000142-a-1.scores.csv,57,1253,1.0991228070175438,c > 1
urn-mavedb-00000591-a-2.scores.csv,43,916,1.0651162790697675,c > 1
urn-mavedb-00001035-a-1.scores.csv,73,1182,0.8095890410958904,0.8 ≤ c < 0.9
urn-mavedb-00001069-a-1.scores.csv,68,1267,0.9316176470588236,0.9 ≤ c < 1
urn-mavedb-00000125-0-1.scores.csv,56,1231,1.0991071428571428,c > 1
urn-mavedb-00000578-a-2.scores.csv,43,938,1.0906976744186045,c > 1
urn-mavedb-00000061-a-1.scores.csv,39,297,0.38076923076923075,0.3 ≤ c < 0.4
urn-mavedb-00000530-a-2.scores.csv,40,860,1.075,c > 1
urn-mavedb-00000664-a-6.scores.csv,200,301,0.07525,0 < c < 0.1
urn-mavedb-00000524-a-2.scores.csv,40,854,1.0675,c > 1
urn-mavedb-00001095-a-1.scores.csv,50,969,0.969,0.9 ≤ c < 1
urn-mavedb-00000177-a-2.scores.csv,59,1295,1.097457627118644,c > 1
urn-mavedb-00001188-a-1.scores.csv,24,474,0.9875,0.9 ≤ c < 1
urn-mavedb-00001239-a-2.scores.csv,955,13912,0.7283769633507854,0.7 ≤ c < 0.8
urn-mavedb-00000233-a-1.scores.csv,72,2159,1.4993055555555554,c > 1
urn-mavedb-00000360-a-1.scores.csv,72,1439,0.9993055555555556,0.9 ≤ c < 1
urn-mavedb-00001036-a-1.scores.csv,45,802,0.8911111111111111,0.8 ≤ c < 0.9
urn-mavedb-00001175-a-1.scores.csv,50,993,0.993,0.9 ≤ c < 1
urn-mavedb-00001219-a-2.scores.csv,187,733,0.19598930481283422,0.1 ≤ c < 0.2
urn-mavedb-00000165-a-2.scores.csv,63,2096,1.6634920634920636,c > 1
urn-mavedb-00000205-a-2.scores.csv,72,3384,2.35,c > 1
urn-mavedb-00000663-a-1.scores.csv,286,5714,0.9989510489510489,0.9 ≤ c < 1
urn-mavedb-00000445-a-1.scores.csv,70,1539,1.0992857142857142,c > 1
urn-mavedb-00000306-a-1.scores.csv,62,1725,1.3911290322580645,c > 1
urn-mavedb-00000409-0-1.scores.csv,59,2625,2.2245762711864407,c > 1
urn-mavedb-00000528-0-1.scores.csv,40,851,1.06375,c > 1
urn-mavedb-00000326-0-1.scores.csv,66,3253,2.4643939393939394,c > 1
urn-mavedb-00000743-a-1.scores.csv,87,1737,0.9982758620689656,0.9 ≤ c < 1
urn-mavedb-00000440-a-2.scores.csv,65,3120,2.4,c > 1
urn-mavedb-00000176-0-1.scores.csv,59,1295,1.097457627118644,c > 1
urn-mavedb-00000746-a-1.scores.csv,76,1382,0.9092105263157895,0.9 ≤ c < 1
urn-mavedb-00000178-a-1.scores.csv,68,1856,1.3647058823529412,c > 1
urn-mavedb-00000348-0-1.scores.csv,72,1433,0.9951388888888889,0.9 ≤ c < 1
urn-mavedb-00000004-a-2.scores.csv,103,152692,74.12233009708739,c > 1
urn-mavedb-00000910-a-1.scores.csv,56,1074,0.9589285714285715,0.9 ≤ c < 1
urn-mavedb-00000038-b-1.scores.csv,9,188,1.0444444444444445,c > 1
urn-mavedb-00001016-a-1.scores.csv,75,1352,0.9013333333333333,0.9 ≤ c < 1
urn-mavedb-00000833-a-1.scores.csv,24,474,0.9875,0.9 ≤ c < 1
urn-mavedb-00000594-0-1.scores.csv,43,930,1.0813953488372092,c > 1
urn-mavedb-00000304-0-1.scores.csv,65,2511,1.9315384615384616,c > 1
urn-mavedb-00000540-a-2.scores.csv,40,863,1.07875,c > 1
urn-mavedb-00000645-0-1.scores.csv,47,1029,1.0946808510638297,c > 1
urn-mavedb-00000505-a-2.scores.csv,43,930,1.0813953488372092,c > 1
urn-mavedb-00000887-a-1.scores.csv,45,623,0.6922222222222222,0.6 ≤ c < 0.7
urn-mavedb-00000532-a-2.scores.csv,40,865,1.08125,c > 1
urn-mavedb-00001070-a-1.scores.csv,68,1217,0.8948529411764706,0.8 ≤ c < 0.9
urn-mavedb-00000241-0-1.scores.csv,48,950,0.9895833333333334,0.9 ≤ c < 1
urn-mavedb-00000705-a-1.scores.csv,56,1073,0.9580357142857143,0.9 ≤ c < 1
urn-mavedb-00000076-a-1.scores.csv,27,534,0.9888888888888889,0.9 ≤ c < 1
urn-mavedb-00000049-a-7.scores.csv,655,12538,0.9570992366412214,0.9 ≤ c < 1
urn-mavedb-00000658-i-1.scores.csv,1,528,26.4,c > 1
urn-mavedb-00000096-a-1.scores.csv,464,9362,1.0088362068965517,c > 1
urn-mavedb-00000371-0-1.scores.csv,62,1360,1.096774193548387,c > 1
urn-mavedb-00001178-a-1.scores.csv,26,518,0.9961538461538462,0.9 ≤ c < 1
urn-mavedb-00001045-a-1.scores.csv,56,1037,0.9258928571428572,0.9 ≤ c < 1
urn-mavedb-00000362-a-1.scores.csv,57,1605,1.4078947368421053,c > 1
urn-mavedb-00001008-a-1.scores.csv,28,523,0.9339285714285714,0.9 ≤ c < 1
urn-mavedb-00000594-a-1.scores.csv,43,930,1.0813953488372092,c > 1
urn-mavedb-00000588-0-1.scores.csv,43,932,1.083720930232558,c > 1
urn-mavedb-00001078-a-1.scores.csv,52,1025,0.9855769230769231,0.9 ≤ c < 1
urn-mavedb-00000504-a-2.scores.csv,43,936,1.0883720930232559,c > 1
urn-mavedb-00000644-a-1.scores.csv,47,1032,1.097872340425532,c > 1
urn-mavedb-00000194-a-1.scores.csv,59,1657,1.4042372881355931,c > 1
urn-mavedb-00000070-a-3.scores.csv,287,15167,2.642334494773519,c > 1
urn-mavedb-00000482-0-1.scores.csv,43,939,1.091860465116279,c > 1
urn-mavedb-00000954-a-1.scores.csv,48,937,0.9760416666666667,0.9 ≤ c < 1
urn-mavedb-00000249-0-1.scores.csv,64,1405,1.09765625,c > 1
urn-mavedb-00000333-a-1.scores.csv,43,1351,1.5709302325581396,c > 1
urn-mavedb-00000139-a-1.scores.csv,48,1408,1.4666666666666666,c > 1
urn-mavedb-00000631-0-1.scores.csv,56,1231,1.0991071428571428,c > 1
urn-mavedb-00000978-a-1.scores.csv,72,1095,0.7604166666666666,0.7 ≤ c < 0.8
urn-mavedb-00000410-a-2.scores.csv,59,1294,1.0966101694915253,c > 1
urn-mavedb-00000310-0-1.scores.csv,72,1439,0.9993055555555556,0.9 ≤ c < 1
urn-mavedb-00000753-a-1.scores.csv,67,1332,0.9940298507462687,0.9 ≤ c < 1
urn-mavedb-00000917-a-1.scores.csv,58,1055,0.9094827586206896,0.9 ≤ c < 1
urn-mavedb-00000599-0-1.scores.csv,43,936,1.0883720930232559,c > 1
urn-mavedb-00000642-a-1.scores.csv,47,1026,1.0914893617021277,c > 1
urn-mavedb-00000121-0-1.scores.csv,63,1384,1.0984126984126985,c > 1
urn-mavedb-00001214-c-1.scores.csv,49,972,0.9918367346938776,0.9 ≤ c < 1
urn-mavedb-00000792-a-1.scores.csv,83,1502,0.9048192771084337,0.9 ≤ c < 1
urn-mavedb-00000257-0-1.scores.csv,56,1954,1.7446428571428572,c > 1
urn-mavedb-00000451-a-2.scores.csv,69,2962,2.146376811594203,c > 1
urn-mavedb-00000110-a-2.scores.csv,211,4425,1.0485781990521328,c > 1
urn-mavedb-00000498-a-1.scores.csv,43,941,1.094186046511628,c > 1
urn-mavedb-00000116-a-1.scores.csv,58,1623,1.3991379310344827,c > 1
urn-mavedb-00000556-a-1.scores.csv,47,1031,1.0968085106382979,c > 1
urn-mavedb-00000394-0-1.scores.csv,69,5016,3.634782608695652,c > 1
urn-mavedb-00000456-0-1.scores.csv,64,1739,1.35859375,c > 1
urn-mavedb-00000661-a-1.scores.csv,58,3317,2.8594827586206897,c > 1
urn-mavedb-00000965-a-1.scores.csv,63,1260,1.0,1
urn-mavedb-00000550-0-1.scores.csv,47,1031,1.0968085106382979,c > 1
urn-mavedb-00000480-0-1.scores.csv,43,939,1.091860465116279,c > 1
urn-mavedb-00000385-a-2.scores.csv,32,589,0.9203125,0.9 ≤ c < 1
urn-mavedb-00000818-a-1.scores.csv,44,738,0.8386363636363636,0.8 ≤ c < 0.9
urn-mavedb-00000982-a-1.scores.csv,75,1469,0.9793333333333333,0.9 ≤ c < 1
urn-mavedb-00000045-k-1.scores.csv,140,2728,0.9742857142857143,0.9 ≤ c < 1
urn-mavedb-00000579-a-2.scores.csv,43,923,1.0732558139534885,c > 1
urn-mavedb-00000898-a-1.scores.csv,65,1096,0.8430769230769231,0.8 ≤ c < 0.9
urn-mavedb-00000317-a-2.scores.csv,66,1450,1.0984848484848484,c > 1
urn-mavedb-00000646-a-2.scores.csv,47,1028,1.0936170212765957,c > 1
urn-mavedb-00001004-a-1.scores.csv,30,373,0.6216666666666667,0.6 ≤ c < 0.7
urn-mavedb-00001055-a-1.scores.csv,43,631,0.7337209302325581,0.7 ≤ c < 0.8
urn-mavedb-00001136-a-1.scores.csv,35,662,0.9457142857142857,0.9 ≤ c < 1
urn-mavedb-00000073-e-1.scores.csv,267,5539,1.0372659176029964,c > 1
urn-mavedb-00000447-a-1.scores.csv,56,1224,1.0928571428571427,c > 1
urn-mavedb-00001018-a-1.scores.csv,25,500,1.0,1
urn-mavedb-00000094-a-13.scores.csv,29,29,0.05,0 < c < 0.1
urn-mavedb-00000386-a-2.scores.csv,34,1760,2.588235294117647,c > 1
urn-mavedb-00000184-a-2.scores.csv,63,4634,3.6777777777777776,c > 1
urn-mavedb-00000085-c-1.scores.csv,286,2466,0.43111888111888114,0.4 ≤ c < 0.5
urn-mavedb-00000628-0-1.scores.csv,70,1539,1.0992857142857142,c > 1
urn-mavedb-00000610-0-1.scores.csv,49,1077,1.0989795918367347,c > 1
urn-mavedb-00000272-a-2.scores.csv,63,5352,4.247619047619048,c > 1
urn-mavedb-00000143-a-1.scores.csv,57,1251,1.0973684210526315,c > 1
urn-mavedb-00000263-a-1.scores.csv,71,1559,1.097887323943662,c > 1
urn-mavedb-00000316-a-2.scores.csv,66,1808,1.3696969696969696,c > 1
urn-mavedb-00000420-0-1.scores.csv,69,2600,1.8840579710144927,c > 1
urn-mavedb-00000722-a-1.scores.csv,59,1032,0.8745762711864407,0.8 ≤ c < 0.9
urn-mavedb-00000473-0-1.scores.csv,43,914,1.0627906976744186,c > 1
urn-mavedb-00000851-a-1.scores.csv,40,763,0.95375,0.9 ≤ c < 1
urn-mavedb-00000171-a-1.scores.csv,56,1225,1.09375,c > 1
urn-mavedb-00000950-a-1.scores.csv,56,1091,0.9741071428571428,0.9 ≤ c < 1
urn-mavedb-00000113-a-3.scores.csv,42,751,0.8940476190476191,0.8 ≤ c < 0.9
urn-mavedb-00000486-0-1.scores.csv,43,926,1.0767441860465117,c > 1
urn-mavedb-00000952-a-1.scores.csv,73,1430,0.9794520547945206,0.9 ≤ c < 1
urn-mavedb-00000439-0-1.scores.csv,59,1653,1.4008474576271186,c > 1
urn-mavedb-00001115-a-1.scores.csv,52,987,0.9490384615384615,0.9 ≤ c < 1
urn-mavedb-00000134-a-1.scores.csv,61,1695,1.389344262295082,c > 1
urn-mavedb-00000051-b-1.scores.csv,24,350,0.7291666666666666,0.7 ≤ c < 0.8
urn-mavedb-00000719-a-1.scores.csv,53,1047,0.9877358490566037,0.9 ≤ c < 1
urn-mavedb-00000012-a-5.scores.csv,64,1319,1.03046875,c > 1
urn-mavedb-00000086-b-1.scores.csv,263,4997,0.95,0.9 ≤ c < 1
urn-mavedb-00000469-a-1.scores.csv,43,931,1.0825581395348838,c > 1
urn-mavedb-00000387-a-2.scores.csv,37,1187,1.604054054054054,c > 1
urn-mavedb-00000296-a-1.scores.csv,52,2218,2.1326923076923077,c > 1
urn-mavedb-00000643-a-2.scores.csv,47,1025,1.0904255319148937,c > 1
urn-mavedb-00000674-a-2.scores.csv,127,2554,1.005511811023622,c > 1
urn-mavedb-00000413-a-2.scores.csv,60,1314,1.095,c > 1
urn-mavedb-00000429-a-1.scores.csv,63,1386,1.1,c > 1
urn-mavedb-00000694-a-1.scores.csv,80,1398,0.87375,0.8 ≤ c < 0.9
urn-mavedb-00000290-0-1.scores.csv,54,964,0.8925925925925926,0.8 ≤ c < 0.9
urn-mavedb-00000879-a-1.scores.csv,59,1154,0.9779661016949153,0.9 ≤ c < 1
urn-mavedb-00000606-a-1.scores.csv,43,934,1.086046511627907,c > 1
urn-mavedb-00001108-a-1.scores.csv,23,457,0.9934782608695653,0.9 ≤ c < 1
urn-mavedb-00000158-a-2.scores.csv,55,2294,2.0854545454545454,c > 1
urn-mavedb-00000607-a-2.scores.csv,47,1033,1.098936170212766,c > 1
urn-mavedb-00000239-a-1.scores.csv,46,1009,1.0967391304347827,c > 1
urn-mavedb-00000561-0-1.scores.csv,43,924,1.0744186046511628,c > 1
urn-mavedb-00000517-0-1.scores.csv,40,1215,1.51875,c > 1
urn-mavedb-00000700-a-1.scores.csv,62,1204,0.9709677419354839,0.9 ≤ c < 1
urn-mavedb-00000584-a-1.scores.csv,43,927,1.077906976744186,c > 1
urn-mavedb-00000383-a-2.scores.csv,44,1109,1.2602272727272728,c > 1
urn-mavedb-00000980-a-1.scores.csv,90,1799,0.9994444444444445,0.9 ≤ c < 1
urn-mavedb-00001133-a-1.scores.csv,61,1196,0.980327868852459,0.9 ≤ c < 1
urn-mavedb-00000137-0-1.scores.csv,56,1228,1.0964285714285715,c > 1
urn-mavedb-00000402-a-1.scores.csv,62,3421,2.7588709677419354,c > 1
urn-mavedb-00000118-a-1.scores.csv,58,1273,1.0974137931034482,c > 1
urn-mavedb-00000243-a-1.scores.csv,48,862,0.8979166666666667,0.8 ≤ c < 0.9
urn-mavedb-00000071-a-1.scores.csv,1185,2470,0.10421940928270042,0.1 ≤ c < 0.2
urn-mavedb-00000137-a-1.scores.csv,56,1228,1.0964285714285715,c > 1
urn-mavedb-00000427-0-1.scores.csv,41,881,1.074390243902439,c > 1
urn-mavedb-00000575-a-1.scores.csv,43,938,1.0906976744186045,c > 1
urn-mavedb-00000258-a-1.scores.csv,49,2156,2.2,c > 1
urn-mavedb-00000227-a-1.scores.csv,54,970,0.8981481481481481,0.8 ≤ c < 0.9
urn-mavedb-00000580-a-2.scores.csv,43,1275,1.4825581395348837,c > 1
urn-mavedb-00000097-n-1.scores.csv,1,227,11.35,c > 1
urn-mavedb-00000303-a-2.scores.csv,69,2237,1.6210144927536232,c > 1
urn-mavedb-00000099-a-1.scores.csv,130,210,0.08076923076923077,0 < c < 0.1
urn-mavedb-00000252-a-2.scores.csv,63,2827,2.2436507936507937,c > 1
urn-mavedb-00000481-a-2.scores.csv,43,928,1.0790697674418606,c > 1
urn-mavedb-00000499-a-1.scores.csv,43,937,1.0895348837209302,c > 1
urn-mavedb-00000396-a-2.scores.csv,56,1225,1.09375,c > 1
urn-mavedb-00000167-0-1.scores.csv,63,1383,1.0976190476190477,c > 1
urn-mavedb-00001166-a-1.scores.csv,56,1080,0.9642857142857143,0.9 ≤ c < 1
urn-mavedb-00000145-a-1.scores.csv,58,4051,3.492241379310345,c > 1
urn-mavedb-00000595-0-1.scores.csv,43,929,1.080232558139535,c > 1
urn-mavedb-00000620-a-1.scores.csv,51,1119,1.0970588235294119,c > 1
urn-mavedb-00000227-0-1.scores.csv,54,970,0.8981481481481481,0.8 ≤ c < 0.9
urn-mavedb-00000263-a-2.scores.csv,71,1559,1.097887323943662,c > 1
urn-mavedb-00000300-a-2.scores.csv,65,4561,3.5084615384615385,c > 1
urn-mavedb-00000189-0-1.scores.csv,71,1550,1.091549295774648,c > 1
urn-mavedb-00000875-a-1.scores.csv,58,1131,0.975,0.9 ≤ c < 1
urn-mavedb-00000426-0-1.scores.csv,39,1524,1.9538461538461538,c > 1
urn-mavedb-00000062-b-1.scores.csv,100,121,0.0605,0 < c < 0.1
urn-mavedb-00000928-a-1.scores.csv,60,1166,0.9716666666666667,0.9 ≤ c < 1
urn-mavedb-00000404-a-1.scores.csv,59,2378,2.0152542372881355,c > 1
urn-mavedb-00001214-k-2.scores.csv,49,974,0.9938775510204082,0.9 ≤ c < 1
urn-mavedb-00000676-a-1.scores.csv,57,1084,0.9508771929824561,0.9 ≤ c < 1
urn-mavedb-00000410-0-1.scores.csv,59,1294,1.0966101694915253,c > 1
urn-mavedb-00000369-0-1.scores.csv,72,2520,1.75,c > 1
urn-mavedb-00000097-d-1.scores.csv,1,155,7.75,c > 1
urn-mavedb-00000194-a-2.scores.csv,59,1657,1.4042372881355931,c > 1
urn-mavedb-00000509-a-1.scores.csv,40,854,1.0675,c > 1
urn-mavedb-00000121-a-1.scores.csv,63,1384,1.0984126984126985,c > 1
urn-mavedb-00000523-a-1.scores.csv,40,850,1.0625,c > 1
urn-mavedb-00000322-a-2.scores.csv,62,1362,1.0983870967741935,c > 1
urn-mavedb-00000582-a-2.scores.csv,43,943,1.0965116279069766,c > 1
urn-mavedb-00001240-a-2.scores.csv,60,1200,1.0,1
urn-mavedb-00000049-a-4.scores.csv,657,13704,1.0429223744292238,c > 1
urn-mavedb-00000388-0-1.scores.csv,57,1251,1.0973684210526315,c > 1
urn-mavedb-00000527-0-1.scores.csv,40,833,1.04125,c > 1
urn-mavedb-00000212-0-1.scores.csv,44,1658,1.884090909090909,c > 1
urn-mavedb-00000287-0-1.scores.csv,58,1275,1.0991379310344827,c > 1
urn-mavedb-00000340-0-1.scores.csv,55,1386,1.26,c > 1
urn-mavedb-00000883-a-1.scores.csv,50,956,0.956,0.9 ≤ c < 1
urn-mavedb-00000622-0-1.scores.csv,46,1009,1.0967391304347827,c > 1
urn-mavedb-00000186-0-1.scores.csv,59,1655,1.402542372881356,c > 1
urn-mavedb-00000619-a-2.scores.csv,52,1141,1.0971153846153847,c > 1
urn-mavedb-00000485-a-2.scores.csv,43,942,1.0953488372093023,c > 1
urn-mavedb-00000398-a-2.scores.csv,44,965,1.0965909090909092,c > 1
urn-mavedb-00000501-a-2.scores.csv,43,938,1.0906976744186045,c > 1
urn-mavedb-00000687-a-1.scores.csv,80,1500,0.9375,0.9 ≤ c < 1
urn-mavedb-00000115-a-11.scores.csv,64,8666,6.7703125,c > 1
urn-mavedb-00000690-a-1.scores.csv,62,1202,0.9693548387096774,0.9 ≤ c < 1
urn-mavedb-00000990-a-1.scores.csv,68,1268,0.9323529411764706,0.9 ≤ c < 1
urn-mavedb-00000947-a-1.scores.csv,89,1711,0.9612359550561798,0.9 ≤ c < 1
urn-mavedb-00000563-a-2.scores.csv,43,943,1.0965116279069766,c > 1
urn-mavedb-00000751-a-1.scores.csv,72,1227,0.8520833333333333,0.8 ≤ c < 0.9
urn-mavedb-00000399-0-1.scores.csv,69,4043,2.9297101449275362,c > 1
urn-mavedb-00000446-0-1.scores.csv,40,853,1.06625,c > 1
urn-mavedb-00000490-0-1.scores.csv,43,942,1.0953488372093023,c > 1
urn-mavedb-00000223-a-2.scores.csv,72,2522,1.7513888888888889,c > 1
urn-mavedb-00000642-a-2.scores.csv,47,1026,1.0914893617021277,c > 1
urn-mavedb-00000837-a-1.scores.csv,63,1241,0.984920634920635,0.9 ≤ c < 1
urn-mavedb-00000886-a-1.scores.csv,82,1492,0.9097560975609756,0.9 ≤ c < 1
urn-mavedb-00000529-0-1.scores.csv,40,851,1.06375,c > 1
urn-mavedb-00000097-a-1.scores.csv,1,235,11.75,c > 1
urn-mavedb-00000072-a-1.scores.csv,106,698,0.3292452830188679,0.3 ≤ c < 0.4
urn-mavedb-00000672-d-1.scores.csv,316,5514,0.8724683544303797,0.8 ≤ c < 0.9
urn-mavedb-00000513-a-2.scores.csv,40,850,1.0625,c > 1
urn-mavedb-00000518-0-1.scores.csv,40,858,1.0725,c > 1
urn-mavedb-00001214-e-2.scores.csv,49,978,0.9979591836734694,0.9 ≤ c < 1
urn-mavedb-00001214-m-1.scores.csv,49,970,0.9897959183673469,0.9 ≤ c < 1
urn-mavedb-00000756-a-1.scores.csv,73,1338,0.9164383561643835,0.9 ≤ c < 1
urn-mavedb-00000345-a-2.scores.csv,47,1030,1.0957446808510638,c > 1
urn-mavedb-00000272-a-1.scores.csv,63,5352,4.247619047619048,c > 1
urn-mavedb-00000414-0-1.scores.csv,60,1313,1.0941666666666667,c > 1
urn-mavedb-00000157-a-2.scores.csv,41,1598,1.948780487804878,c > 1
urn-mavedb-00000337-0-1.scores.csv,34,712,1.0470588235294118,c > 1
urn-mavedb-00000190-a-1.scores.csv,71,1560,1.0985915492957747,c > 1
urn-mavedb-00000590-0-1.scores.csv,43,931,1.0825581395348838,c > 1
urn-mavedb-00000126-a-1.scores.csv,56,1226,1.0946428571428573,c > 1
urn-mavedb-00000483-a-2.scores.csv,43,939,1.091860465116279,c > 1
urn-mavedb-00000424-a-2.scores.csv,56,2673,2.3866071428571427,c > 1
urn-mavedb-00000204-0-1.scores.csv,64,1402,1.0953125,c > 1
urn-mavedb-00000767-a-1.scores.csv,91,1820,1.0,1
urn-mavedb-00000097-l-1.scores.csv,1,251,12.55,c > 1
urn-mavedb-00000552-a-1.scores.csv,47,1032,1.097872340425532,c > 1
urn-mavedb-00000770-a-1.scores.csv,90,1768,0.9822222222222222,0.9 ≤ c < 1
urn-mavedb-00000343-a-2.scores.csv,55,1569,1.4263636363636363,c > 1
urn-mavedb-00000614-a-2.scores.csv,49,1073,1.0948979591836734,c > 1
urn-mavedb-00000122-0-1.scores.csv,69,1516,1.098550724637681,c > 1
urn-mavedb-00000070-a-2.scores.csv,287,5483,0.955226480836237,0.9 ≤ c < 1
urn-mavedb-00000136-0-1.scores.csv,56,1590,1.4196428571428572,c > 1
urn-mavedb-00000624-0-1.scores.csv,56,1228,1.0964285714285715,c > 1
urn-mavedb-00001144-a-1.scores.csv,47,905,0.9627659574468085,0.9 ≤ c < 1
urn-mavedb-00000564-a-2.scores.csv,43,932,1.083720930232558,c > 1
urn-mavedb-00000248-a-1.scores.csv,66,3250,2.462121212121212,c > 1
urn-mavedb-00000555-0-1.scores.csv,47,1026,1.0914893617021277,c > 1
urn-mavedb-00000476-a-2.scores.csv,43,943,1.0965116279069766,c > 1
urn-mavedb-00000358-0-1.scores.csv,37,1040,1.4054054054054055,c > 1
urn-mavedb-00000039-a-6.scores.csv,9,187,1.038888888888889,c > 1
urn-mavedb-00000166-a-2.scores.csv,63,1382,1.096825396825397,c > 1
urn-mavedb-00000428-a-2.scores.csv,62,4749,3.8298387096774196,c > 1
urn-mavedb-00000197-a-1.scores.csv,72,1434,0.9958333333333333,0.9 ≤ c < 1
urn-mavedb-00000557-0-1.scores.csv,43,935,1.0872093023255813,c > 1
urn-mavedb-00000196-a-2.scores.csv,72,1429,0.9923611111111111,0.9 ≤ c < 1
urn-mavedb-00000350-0-1.scores.csv,71,1921,1.3528169014084508,c > 1
urn-mavedb-00000437-a-1.scores.csv,44,951,1.080681818181818,c > 1
urn-mavedb-00000653-a-2.scores.csv,47,1026,1.0914893617021277,c > 1
urn-mavedb-00000728-a-1.scores.csv,53,1040,0.9811320754716981,0.9 ≤ c < 1
urn-mavedb-00000876-a-1.scores.csv,42,825,0.9821428571428571,0.9 ≤ c < 1
urn-mavedb-00000988-a-1.scores.csv,55,1082,0.9836363636363636,0.9 ≤ c < 1
urn-mavedb-00000358-a-2.scores.csv,37,1040,1.4054054054054055,c > 1
urn-mavedb-00000774-a-1.scores.csv,62,1188,0.9580645161290322,0.9 ≤ c < 1
urn-mavedb-00000450-0-1.scores.csv,37,777,1.05,c > 1
urn-mavedb-00000298-a-2.scores.csv,61,2677,2.194262295081967,c > 1
urn-mavedb-00000885-a-1.scores.csv,84,1661,0.9886904761904762,0.9 ≤ c < 1
urn-mavedb-00000122-a-2.scores.csv,69,1516,1.098550724637681,c > 1
urn-mavedb-00000610-a-2.scores.csv,49,1077,1.0989795918367347,c > 1
urn-mavedb-00000336-a-2.scores.csv,33,792,1.2,c > 1
urn-mavedb-00000940-a-1.scores.csv,76,1385,0.9111842105263158,0.9 ≤ c < 1
urn-mavedb-00000626-a-1.scores.csv,48,1055,1.0989583333333333,c > 1
urn-mavedb-00000701-a-1.scores.csv,61,1193,0.9778688524590164,0.9 ≤ c < 1
urn-mavedb-00000128-a-2.scores.csv,62,1364,1.1,c > 1
urn-mavedb-00000488-a-1.scores.csv,43,939,1.091860465116279,c > 1
urn-mavedb-00000035-a-2.scores.csv,887,18448,1.0399098083427283,c > 1
urn-mavedb-00000354-0-1.scores.csv,37,1043,1.4094594594594594,c > 1
urn-mavedb-00000615-a-1.scores.csv,49,1074,1.0959183673469388,c > 1
urn-mavedb-00000211-a-1.scores.csv,41,996,1.2146341463414634,c > 1
urn-mavedb-00000836-a-1.scores.csv,91,1358,0.7461538461538462,0.7 ≤ c < 0.8
urn-mavedb-00000639-a-2.scores.csv,66,1452,1.1,c > 1
urn-mavedb-00001074-a-1.scores.csv,58,934,0.8051724137931034,0.8 ≤ c < 0.9
urn-mavedb-00001114-a-1.scores.csv,44,800,0.9090909090909091,0.9 ≤ c < 1
